customer_id,credit_score,country,gender,age,tenure_years,balance,num_products,has_credit_card,is_active_member,estimated_salary,churned,complained,satisfaction_score,card_type,points_earned,surname_hash,credit_score_band,age_band,balance_tier,tenure_band,engagement_score
15668347,624,France,Male,36,6,0.0,2,False,False,84635.64,False,False,5,Diamond,813,8089e09a62,Fair,36-45,Zero Balance,6-8 yrs,1
15575214,709,France,Male,37,7,0.0,1,True,False,159486.76,False,False,5,Silver,981,503c294bc1,Good,36-45,Zero Balance,6-8 yrs,1
15591123,557,Germany,Male,68,2,100194.44,1,True,True,38596.34,False,False,1,Gold,888,370b158005,Poor,65+,100k+,0-2 yrs,2
15573280,646,Germany,Male,50,6,145295.31,2,True,True,27814.74,False,False,3,Gold,561,2cbe320867,Fair,46-55,100k+,6-8 yrs,3
15589018,719,Germany,Male,28,3,106070.29,2,True,True,183893.31,False,False,3,Gold,802,df71d746e5,Good,26-35,100k+,3-5 yrs,3
15654495,706,Germany,Female,47,6,120621.89,1,True,True,140803.7,False,False,5,Diamond,870,c3572ef3b4,Good,46-55,100k+,6-8 yrs,2
15597265,660,France,Male,38,7,0.0,2,False,True,146585.53,False,False,2,Gold,780,7610c7695f,Fair,36-45,Zero Balance,6-8 yrs,2
15733876,667,France,Male,36,9,0.0,2,True,True,40062.29,False,False,4,Silver,472,99ca0687e3,Fair,36-45,Zero Balance,9-10 yrs,3
15677217,705,France,Male,30,1,0.0,1,True,True,181300.32,False,False,5,Silver,554,f7fec008c8,Good,26-35,Zero Balance,0-2 yrs,2
15747265,598,Germany,Female,27,10,171283.91,1,True,True,84136.12,False,False,5,Gold,508,6089fbba02,Fair,26-35,100k+,9-10 yrs,2
15713379,669,France,Male,26,4,0.0,2,True,True,197594.34,False,False,2,Gold,829,9eac806b76,Good,26-35,Zero Balance,3-5 yrs,3
15730433,580,Germany,Female,38,1,128218.47,1,True,False,125953.83,True,True,5,Platinum,951,d9d8ce299b,Fair,36-45,100k+,0-2 yrs,1
15693347,676,France,Female,32,5,0.0,2,True,True,75465.41,False,False,5,Diamond,862,494ee23c96,Good,26-35,Zero Balance,3-5 yrs,3
15715465,714,Germany,Male,28,7,77776.39,1,True,False,177737.07,False,False,3,Diamond,264,9820b75b99,Good,26-35,Under 100k,6-8 yrs,1
15680736,597,Germany,Female,72,6,124978.19,2,True,True,7144.46,False,False,2,Platinum,374,6650f16861,Fair,65+,100k+,6-8 yrs,3
15610765,559,France,Male,29,1,0.0,2,False,False,155639.76,False,False,1,Diamond,839,8ca57c988e,Poor,26-35,Zero Balance,0-2 yrs,1
15650034,564,France,Female,28,1,0.0,1,True,True,162428.05,False,False,3,Platinum,434,7d6dc5afba,Poor,26-35,Zero Balance,0-2 yrs,2
15782468,850,Spain,Male,51,3,109799.55,2,True,True,12457.76,True,True,3,Platinum,974,44993b03e8,Exceptional,46-55,100k+,3-5 yrs,3
15685109,689,France,Male,39,7,0.0,2,False,False,14917.09,False,False,2,Platinum,680,02570398d4,Good,36-45,Zero Balance,6-8 yrs,1
15776233,758,Germany,Female,61,8,125397.21,1,True,False,182184.09,True,True,1,Diamond,538,1d4808c5c3,Very Good,56-65,100k+,6-8 yrs,1
15761141,604,Spain,Female,71,10,0.0,2,True,True,129984.2,False,False,1,Gold,750,e4c91171e3,Fair,65+,Zero Balance,9-10 yrs,3
15781702,733,Germany,Male,38,9,111347.37,2,False,True,194872.97,False,False,2,Gold,260,aa2d0ffcd8,Good,36-45,100k+,9-10 yrs,2
15790235,778,Spain,Male,40,8,104291.41,2,True,True,117507.11,False,False,5,Gold,998,ade5323c6e,Very Good,36-45,100k+,6-8 yrs,3
15641416,732,Germany,Female,61,9,94867.18,2,True,True,157527.6,True,True,3,Gold,507,1046c4355e,Good,56-65,Under 100k,9-10 yrs,3
15775234,646,France,Male,24,8,0.0,2,False,False,92612.88,False,False,3,Gold,239,934399d3b3,Fair,18-25,Zero Balance,6-8 yrs,1
15659475,597,France,Female,33,6,135703.59,2,False,False,74850.84,False,False,3,Silver,438,a43a4deede,Fair,26-35,100k+,6-8 yrs,1
15642202,821,Germany,Female,37,5,106453.53,2,False,True,127413.0,False,False,5,Gold,798,b42d1e491d,Exceptional,36-45,100k+,3-5 yrs,2
15771417,640,France,Male,43,7,132412.38,1,False,False,69584.3,True,True,5,Silver,320,5dfcf9ef1f,Fair,36-45,100k+,6-8 yrs,0
15585100,511,Germany,Female,40,9,124401.6,1,True,False,198814.24,True,True,1,Diamond,946,47e68a02e7,Poor,36-45,100k+,9-10 yrs,1
15700487,805,France,Male,46,6,118022.06,3,True,False,162643.15,True,True,4,Gold,719,3238f59b43,Exceptional,46-55,100k+,6-8 yrs,2
15726589,540,Germany,Male,39,1,82531.11,1,True,False,114092.52,False,False,3,Gold,361,46417b8f74,Poor,36-45,Under 100k,0-2 yrs,1
15747503,705,Spain,Male,44,0,184552.12,1,True,False,68860.3,True,True,3,Diamond,295,5d5b651a71,Good,36-45,100k+,0-2 yrs,1
15595883,540,Germany,Male,39,4,127278.31,1,True,True,16150.34,False,False,3,Diamond,572,b2137862ef,Poor,36-45,100k+,3-5 yrs,2
15663826,532,Spain,Female,66,3,0.0,1,True,True,115227.02,False,False,1,Diamond,955,cf36a072f1,Poor,65+,Zero Balance,3-5 yrs,2
15742820,535,France,Female,45,2,0.0,2,False,True,170621.55,False,False,4,Gold,921,a774cb3cc2,Poor,36-45,Zero Balance,0-2 yrs,2
15624793,627,Germany,Male,23,5,184244.86,1,True,False,103099.22,False,False,2,Silver,971,ebce262bc0,Fair,18-25,100k+,3-5 yrs,1
15597930,646,France,Male,52,8,59669.43,1,False,False,172495.81,True,True,3,Silver,374,fb7961d139,Fair,46-55,Under 100k,6-8 yrs,0
15665110,515,France,Female,25,7,79543.59,1,False,True,38772.82,False,False,2,Diamond,509,be991096d3,Poor,18-25,Under 100k,6-8 yrs,1
15770719,697,France,Female,39,6,151553.19,1,True,True,44946.29,False,False,4,Silver,221,e2f6118f02,Good,36-45,100k+,6-8 yrs,2
15731327,652,Germany,Male,27,2,166527.88,2,False,True,146007.7,False,False,1,Silver,917,f1ba4520c5,Fair,26-35,100k+,0-2 yrs,2
15576044,579,Germany,Male,28,6,150329.15,1,True,False,145558.42,False,False,2,Platinum,588,60cf8d2c50,Fair,26-35,100k+,6-8 yrs,1
15775662,760,France,Male,43,8,121911.59,1,True,False,193312.33,False,False,3,Silver,224,5a31725e25,Very Good,36-45,100k+,6-8 yrs,1
15646817,769,France,Male,51,9,156773.78,2,True,False,40257.79,False,False,4,Platinum,401,d8a3177b5f,Very Good,46-55,100k+,9-10 yrs,2
15596060,498,Spain,Male,29,8,127864.26,1,True,True,46677.9,False,False,5,Silver,404,26114e7182,Poor,26-35,100k+,6-8 yrs,2
15723299,774,France,Male,53,4,113709.28,1,True,True,153887.93,True,True,3,Platinum,616,78c5c955ea,Very Good,46-55,100k+,3-5 yrs,2
15636982,705,Germany,Female,43,7,79974.55,1,True,True,103108.33,False,False,1,Silver,475,2ed0f52c45,Good,36-45,Under 100k,6-8 yrs,2
15751175,648,France,Female,44,2,0.0,2,True,True,58652.23,False,False,5,Diamond,708,f73482b677,Fair,36-45,Zero Balance,0-2 yrs,3
15618936,688,France,Female,51,5,0.0,1,True,False,91624.11,True,True,4,Platinum,320,dba4f60b4f,Good,46-55,Zero Balance,3-5 yrs,1
15787529,592,Spain,Male,38,0,0.0,1,True,False,65986.48,True,True,1,Gold,354,0d5adda3cd,Fair,36-45,Zero Balance,0-2 yrs,1
15780128,705,France,Male,33,3,144427.96,2,True,False,113845.19,False,False,4,Platinum,357,0659328010,Good,26-35,100k+,3-5 yrs,2
15615991,654,France,Male,42,7,99263.09,1,True,True,67607.9,False,False,3,Silver,911,f307227a26,Fair,36-45,Under 100k,6-8 yrs,2
15757001,624,France,Female,32,2,79368.87,2,True,True,145471.94,False,False,1,Silver,994,d77b6bd088,Fair,26-35,Under 100k,0-2 yrs,3
15595388,594,France,Female,30,10,0.0,2,True,True,124071.71,False,False,2,Diamond,757,d82d7a6876,Fair,26-35,Zero Balance,9-10 yrs,3
15699550,695,Spain,Female,34,9,0.0,2,True,True,67502.12,False,False,1,Gold,774,003fd0b887,Good,26-35,Zero Balance,9-10 yrs,3
15581620,597,France,Male,28,2,0.0,3,True,True,78707.97,False,False,3,Silver,793,f6f7e02bd0,Fair,26-35,Zero Balance,0-2 yrs,3
15600934,758,France,Female,52,7,125095.94,1,True,False,171189.83,True,True,2,Platinum,747,ce4667377d,Very Good,46-55,100k+,6-8 yrs,1
15738672,737,Germany,Female,40,2,162485.8,2,True,False,149381.32,False,False,2,Silver,449,e7b18bdc42,Good,36-45,100k+,0-2 yrs,2
15721307,694,Germany,Male,37,1,95668.82,2,True,False,100335.55,False,False,4,Gold,468,cbb42e1333,Good,36-45,Under 100k,0-2 yrs,2
15619280,683,France,Male,25,4,0.0,2,True,False,152698.24,False,False,3,Platinum,637,e2b93d5c28,Good,18-25,Zero Balance,3-5 yrs,2
15768244,538,Spain,Female,30,8,0.0,2,True,True,41192.95,False,False,3,Gold,495,99046672b4,Poor,26-35,Zero Balance,6-8 yrs,3
15806837,669,France,Male,37,4,0.0,1,True,False,132540.33,False,False,5,Platinum,968,efb99cb1f0,Good,36-45,Zero Balance,3-5 yrs,1
15643496,730,France,Female,34,5,74197.38,2,True,False,96875.52,False,False,4,Platinum,402,02777fcd79,Good,26-35,Under 100k,3-5 yrs,2
15813916,622,France,Female,31,1,89688.94,1,True,True,152305.47,False,False,2,Gold,588,7d6dc5afba,Fair,26-35,Under 100k,0-2 yrs,2
15626385,714,Spain,Female,33,10,103121.33,2,True,True,49672.01,False,False,4,Platinum,830,3d28271ec5,Good,26-35,100k+,9-10 yrs,3
15603582,569,Spain,Female,34,3,0.0,1,True,False,133997.53,False,False,1,Platinum,824,9696347ff8,Poor,26-35,Zero Balance,3-5 yrs,1
15764351,668,Germany,Female,59,5,120170.07,1,False,True,50454.8,False,False,3,Diamond,442,c0f33658b2,Fair,56-65,100k+,3-5 yrs,1
15667938,628,France,Male,32,9,149136.31,2,True,True,16402.11,False,False,3,Gold,859,6ea2cf1b69,Fair,26-35,100k+,9-10 yrs,3
15576360,600,France,Male,40,1,141136.79,1,True,True,67803.83,False,False,5,Silver,851,9fb1bd9129,Fair,36-45,100k+,0-2 yrs,2
15628813,693,France,Female,43,4,152341.55,1,True,False,9241.78,False,False,5,Silver,299,13166b63aa,Good,36-45,100k+,3-5 yrs,1
15584190,704,France,Male,36,7,120026.98,2,False,True,100601.73,False,False,1,Gold,348,af5debb0ab,Good,36-45,100k+,6-8 yrs,2
15716449,527,Spain,Male,33,9,132168.28,1,False,False,98734.15,False,False,3,Gold,399,faf31d6c11,Poor,26-35,100k+,9-10 yrs,0
15759913,553,Germany,Male,43,6,85200.82,2,True,True,160574.09,False,False,5,Platinum,550,e7b1142854,Poor,36-45,Under 100k,6-8 yrs,3
15701555,575,Spain,Male,53,1,84903.33,2,False,True,26015.8,False,False,3,Gold,899,bfbcd5e979,Poor,46-55,Under 100k,0-2 yrs,2
15758482,626,France,Female,32,0,0.0,2,False,False,187172.54,False,False,4,Gold,479,9fd776788c,Fair,26-35,Zero Balance,0-2 yrs,1
15758171,582,France,Male,20,4,0.0,1,True,True,55763.66,False,False,5,Silver,249,90df9174cd,Fair,18-25,Zero Balance,3-5 yrs,2
15680346,683,Spain,Male,40,8,0.0,1,True,False,75848.22,False,False,4,Platinum,221,800dbdd712,Good,36-45,Zero Balance,6-8 yrs,1
15649124,850,France,Male,30,9,121535.18,1,False,False,40313.47,False,False,1,Gold,531,f1e508c458,Exceptional,26-35,100k+,9-10 yrs,0
15812917,653,Spain,Male,35,6,116662.96,2,True,True,23864.21,False,False,2,Diamond,262,03ea5fc712,Fair,26-35,100k+,6-8 yrs,3
15768455,679,France,Male,60,8,0.0,2,True,True,51380.9,False,False,4,Silver,797,548674f78c,Good,56-65,Zero Balance,6-8 yrs,3
15703059,549,Germany,Female,49,6,124829.16,1,False,True,93551.36,False,False,3,Diamond,411,626928c4f8,Poor,46-55,100k+,6-8 yrs,1
15646196,850,Spain,Female,36,2,155180.56,2,False,False,169415.54,False,False,2,Diamond,419,d82d7a6876,Exceptional,36-45,100k+,0-2 yrs,1
15585451,558,Germany,Female,32,1,108262.87,1,True,True,6935.31,False,False,3,Platinum,259,1a1e4e0df9,Poor,26-35,100k+,0-2 yrs,2
15714057,528,Spain,Male,40,4,0.0,2,True,False,25399.7,False,False,3,Gold,345,2b3e6f8cfa,Poor,36-45,Zero Balance,3-5 yrs,2
15748473,801,France,Male,38,5,0.0,2,True,False,66256.27,False,False,3,Platinum,940,efdfb556d4,Exceptional,36-45,Zero Balance,3-5 yrs,2
15785782,513,Spain,Male,48,2,0.0,1,True,True,114709.13,True,True,3,Silver,497,bd27f60ea0,Poor,46-55,Zero Balance,0-2 yrs,2
15693233,666,Germany,Male,38,6,99812.88,2,True,True,158357.97,False,False,2,Platinum,671,3f4910b78c,Fair,36-45,Under 100k,6-8 yrs,3
15757521,606,France,Male,35,2,132164.26,1,False,True,164815.59,False,False,3,Gold,331,425955eee6,Fair,26-35,100k+,0-2 yrs,1
15812513,599,Germany,Male,45,10,103583.05,1,True,False,132127.69,True,True,2,Silver,376,efb99cb1f0,Fair,36-45,100k+,9-10 yrs,1
15674950,544,Germany,Male,39,4,142406.43,2,True,False,146637.45,False,False,1,Platinum,581,b229da9f97,Poor,36-45,100k+,3-5 yrs,2
15678572,529,Spain,Male,38,7,99842.5,2,True,False,90256.06,True,True,4,Diamond,220,03679f323b,Poor,36-45,Under 100k,6-8 yrs,2
15713608,850,France,Female,41,5,0.0,2,True,True,34827.43,False,False,2,Gold,914,19883f8982,Exceptional,36-45,Zero Balance,3-5 yrs,3
15579262,497,France,Male,41,9,0.0,1,False,False,22074.48,False,False,1,Platinum,1000,8de3c67f35,Poor,36-45,Zero Balance,9-10 yrs,0
15610426,764,France,Female,39,5,81042.42,1,False,True,109805.17,False,False,4,Diamond,225,90df9174cd,Very Good,36-45,Under 100k,3-5 yrs,1
15776454,603,France,Female,48,5,0.0,1,True,False,100478.6,True,True,2,Platinum,709,beb5f267e1,Fair,46-55,Zero Balance,3-5 yrs,1
15771483,609,France,Male,40,6,0.0,2,True,True,97416.34,False,False,1,Diamond,717,3ccea6fa62,Fair,36-45,Zero Balance,6-8 yrs,3
15648489,487,France,Male,53,4,199689.49,1,True,True,24207.86,True,True,1,Silver,726,bb4bddef16,Poor,46-55,100k+,3-5 yrs,2
15646609,748,France,Male,33,1,142645.43,1,False,False,69132.66,False,False,5,Gold,848,5d2b9ac6c6,Very Good,26-35,100k+,0-2 yrs,0
15693203,710,Spain,Female,75,5,0.0,2,True,True,9376.89,False,False,1,Gold,857,379dbafbfb,Good,65+,Zero Balance,3-5 yrs,3
15813067,432,Germany,Female,45,3,110219.14,1,True,False,43046.7,True,True,5,Gold,946,6e8d8801f5,Poor,36-45,100k+,3-5 yrs,1
15769829,534,Spain,Male,51,3,0.0,2,False,True,20856.31,False,False,5,Gold,253,e17e9875a2,Poor,46-55,Zero Balance,3-5 yrs,2
15662434,607,France,Male,25,3,0.0,2,False,False,187048.72,False,False,3,Diamond,624,1eae871f72,Fair,18-25,Zero Balance,3-5 yrs,1
15773503,551,Spain,Male,32,4,0.0,2,True,False,53420.53,False,False,3,Diamond,921,59b1cc0d61,Poor,26-35,Zero Balance,3-5 yrs,2
15705890,674,France,Male,45,7,142072.02,1,True,False,37013.29,False,False,2,Gold,710,25dd91b21c,Good,36-45,100k+,6-8 yrs,1
15711398,525,France,Female,25,6,0.0,2,True,False,89566.64,False,False,5,Diamond,476,5ea8d87dd5,Poor,18-25,Zero Balance,6-8 yrs,2
15752375,645,Germany,Male,33,8,149564.61,1,False,False,149913.84,False,False,1,Platinum,256,f6922a2c84,Fair,26-35,100k+,6-8 yrs,0
15659175,755,France,Female,43,9,0.0,2,True,False,18066.69,False,False,3,Diamond,690,09d8e1d69a,Very Good,36-45,Zero Balance,9-10 yrs,2
15597033,708,Germany,Male,37,8,153366.13,1,True,True,26912.34,False,False,2,Diamond,682,fd89dc932d,Good,36-45,100k+,6-8 yrs,2
15590228,715,France,Male,21,6,76467.16,1,True,True,173511.72,False,False,4,Gold,995,e769aea3a7,Good,18-25,Under 100k,6-8 yrs,2
15631848,727,France,Female,26,9,121508.28,1,True,True,146785.44,False,False,1,Platinum,253,081d99a317,Good,26-35,100k+,9-10 yrs,2
15654211,559,Spain,Female,27,1,0.0,1,False,True,1050.33,False,False,5,Diamond,658,b400dfc0e9,Poor,26-35,Zero Balance,0-2 yrs,1
15707968,545,Spain,Male,36,8,73211.12,2,True,False,89587.34,True,True,3,Platinum,472,f9a5a38c46,Poor,36-45,Under 100k,6-8 yrs,2
15594084,524,France,Male,22,9,0.0,2,True,False,74405.34,False,False,5,Silver,992,9eac806b76,Poor,18-25,Zero Balance,9-10 yrs,2
15651093,707,France,Female,55,1,0.0,2,False,True,54409.48,False,False,5,Gold,709,7726a438c1,Good,46-55,Zero Balance,0-2 yrs,2
15798824,671,Spain,Male,38,0,92674.94,2,True,False,3647.57,False,False,4,Silver,759,efce641363,Good,36-45,Under 100k,0-2 yrs,2
15671591,439,Spain,Male,52,3,96196.24,4,True,False,198874.52,True,True,1,Gold,397,0cd10a91e0,Poor,46-55,Under 100k,3-5 yrs,2
15707189,667,Germany,Female,36,1,114391.62,1,True,True,53412.54,False,False,5,Silver,874,00a1fb1965,Fair,36-45,100k+,0-2 yrs,2
15733581,831,Germany,Male,32,9,80262.66,1,True,False,194867.78,False,False,4,Gold,590,e2f6118f02,Exceptional,26-35,Under 100k,9-10 yrs,1
15641640,545,Spain,Female,33,7,173331.52,1,True,False,150452.88,False,False,4,Diamond,716,40aa30aad9,Poor,26-35,100k+,6-8 yrs,1
15585284,604,Spain,Female,35,7,147285.52,1,True,True,57807.05,False,False,5,Platinum,1000,98d67bb462,Fair,26-35,100k+,6-8 yrs,2
15617866,657,Spain,Male,67,5,119785.47,2,True,True,107534.32,False,False,1,Platinum,876,e3d4b13fb2,Fair,65+,100k+,3-5 yrs,3
15667751,487,Spain,Female,36,1,140137.15,1,True,False,194073.33,False,False,2,Diamond,677,10eb1eee80,Poor,36-45,100k+,0-2 yrs,1
15669411,750,Germany,Female,52,6,107467.56,1,True,False,126233.18,True,True,5,Diamond,644,5fa6e8508f,Very Good,46-55,100k+,6-8 yrs,1
15789425,694,Germany,Female,37,8,98218.04,2,True,False,182354.46,True,True,3,Gold,964,abca823bb4,Good,36-45,Under 100k,6-8 yrs,2
15570943,711,Germany,Female,35,2,133607.75,1,True,True,120586.32,False,False,2,Diamond,352,2b787d745d,Good,26-35,100k+,0-2 yrs,2
15685829,551,France,Male,37,3,0.0,2,True,True,50578.4,False,False,1,Platinum,936,5a31725e25,Poor,36-45,Zero Balance,3-5 yrs,3
15721917,559,France,Female,38,8,95139.41,1,True,True,86575.46,False,False,4,Platinum,286,800dbdd712,Poor,36-45,Under 100k,6-8 yrs,2
15776047,620,France,Female,29,3,0.0,2,False,True,153392.28,False,False,3,Silver,475,bfbcd5e979,Fair,26-35,Zero Balance,3-5 yrs,2
15716024,660,Spain,Male,42,5,0.0,2,True,False,115509.59,False,False,5,Silver,491,16fed142e9,Fair,36-45,Zero Balance,3-5 yrs,2
15675328,449,France,Female,37,6,0.0,2,True,False,82176.48,False,False,5,Diamond,599,f24b52468b,Poor,36-45,Zero Balance,6-8 yrs,2
15604314,703,Germany,Female,26,1,97331.19,1,True,False,63717.49,False,False,5,Diamond,425,6456d256d4,Good,26-35,Under 100k,0-2 yrs,1
15658339,795,Germany,Male,37,2,139265.63,2,True,True,198745.94,False,False,1,Platinum,504,5683195388,Very Good,36-45,100k+,0-2 yrs,3
15630402,594,France,Female,31,9,0.0,1,False,True,5719.11,False,False,5,Gold,365,25dd91b21c,Fair,26-35,Zero Balance,9-10 yrs,1
15689616,586,Spain,Male,34,5,168094.01,1,False,False,20058.61,False,False,3,Gold,287,b311172dd9,Fair,26-35,100k+,3-5 yrs,0
15774224,613,Germany,Female,30,5,131563.88,2,True,False,170638.98,False,False,2,Gold,583,de2abc0a45,Fair,26-35,100k+,3-5 yrs,2
15701291,601,France,Male,44,3,0.0,2,True,False,30607.11,False,False,4,Silver,319,0b3b171a5e,Fair,36-45,Zero Balance,3-5 yrs,2
15719606,657,France,Male,50,9,0.0,2,False,False,37171.46,False,False,4,Gold,971,2e996c751e,Fair,46-55,Zero Balance,9-10 yrs,1
15644119,531,France,Male,31,3,0.0,1,True,True,42589.33,False,False,1,Diamond,241,1db227bfa4,Poor,26-35,Zero Balance,3-5 yrs,2
15646859,621,Germany,Male,47,7,107363.29,1,True,True,66799.28,False,False,5,Diamond,801,914d638e13,Fair,46-55,100k+,6-8 yrs,2
15606836,782,France,Female,33,2,94493.03,1,False,True,101866.39,False,False,3,Platinum,324,7806dec119,Very Good,26-35,Under 100k,0-2 yrs,1
15664150,528,Germany,Female,29,9,170214.23,2,True,False,49284.0,False,False,3,Gold,940,153a799bb1,Poor,26-35,100k+,9-10 yrs,2
15624510,696,France,Male,52,6,139781.06,1,True,False,27445.4,True,True,3,Diamond,457,90df9174cd,Good,46-55,100k+,6-8 yrs,1
15810944,586,France,Female,35,7,0.0,2,True,False,70760.69,False,False,4,Platinum,481,1cdbeed0b5,Fair,26-35,Zero Balance,6-8 yrs,2
15668575,626,Spain,Female,26,8,148610.41,3,False,True,104502.02,True,True,5,Platinum,410,11c37e60e9,Fair,26-35,100k+,6-8 yrs,2
15603246,498,France,Male,73,2,170241.7,2,True,True,165407.96,False,False,2,Gold,539,1c81e0718b,Poor,65+,100k+,0-2 yrs,3
15804002,691,France,Female,33,1,128306.83,1,True,True,113580.79,False,False,2,Platinum,459,ff73eb871a,Good,26-35,100k+,0-2 yrs,2
15728773,568,France,Female,47,7,0.0,2,True,True,45978.39,False,False,2,Gold,845,6911a9b99b,Poor,46-55,Zero Balance,6-8 yrs,3
15598044,715,France,Female,35,3,0.0,1,True,True,152012.36,False,False,4,Gold,917,b796fb31f6,Good,26-35,Zero Balance,3-5 yrs,2
15694829,680,Germany,Male,32,7,175454.0,1,False,True,77349.92,False,False,2,Platinum,772,fffdbc63f3,Good,26-35,100k+,6-8 yrs,1
15600575,802,Spain,Male,41,6,0.0,2,True,False,47322.05,False,False,2,Diamond,340,dcb60056ac,Exceptional,36-45,Zero Balance,6-8 yrs,2
15727311,539,France,Female,22,0,100885.93,2,True,True,38772.65,False,False,5,Gold,725,2647055118,Poor,18-25,100k+,0-2 yrs,3
15570769,494,France,Male,69,9,93320.8,1,True,True,24489.44,False,False,2,Silver,366,279d4d0298,Poor,65+,Under 100k,9-10 yrs,2
15606274,594,Germany,Male,38,6,63176.44,2,True,True,14466.08,False,False,4,Gold,890,cea8d221e1,Fair,36-45,Under 100k,6-8 yrs,3
15746139,596,France,Male,33,2,139451.67,1,False,False,63142.12,False,False,4,Platinum,640,dc3484a058,Fair,26-35,100k+,0-2 yrs,0
15704987,649,France,Female,52,8,49113.75,1,True,False,41858.43,False,False,1,Silver,673,1ce3fb2cb0,Fair,46-55,Under 100k,6-8 yrs,1
15628972,699,Germany,Male,32,1,123906.22,3,True,True,127443.82,True,True,1,Silver,896,03ad7ba589,Good,26-35,100k+,0-2 yrs,3
15697686,787,France,Female,40,6,0.0,2,True,True,84151.98,False,False,3,Silver,598,235fe39352,Very Good,36-45,Zero Balance,6-8 yrs,3
15733883,604,France,Male,28,7,0.0,2,False,False,58595.64,False,False,3,Silver,223,b311172dd9,Fair,26-35,Zero Balance,6-8 yrs,1
15617482,489,Germany,Female,52,1,131441.51,1,True,False,37240.11,True,True,4,Gold,980,4f4712c139,Poor,46-55,100k+,0-2 yrs,1
15704583,651,France,Male,56,2,0.0,1,True,False,114522.68,True,True,4,Gold,327,2f802cd4b3,Fair,56-65,Zero Balance,0-2 yrs,1
15621083,698,France,Male,57,6,136325.48,2,True,True,72549.27,True,True,2,Diamond,687,6132853eb8,Good,56-65,100k+,6-8 yrs,3
15649487,578,Germany,Female,38,4,113150.44,2,True,False,176712.59,True,True,4,Gold,502,59cc0fc7e9,Poor,36-45,100k+,3-5 yrs,2
15736760,538,Spain,Female,42,9,0.0,1,False,False,152855.96,False,False,4,Silver,641,6132853eb8,Poor,36-45,Zero Balance,9-10 yrs,0
15714658,696,France,Female,33,4,0.0,2,True,True,73371.65,False,False,3,Platinum,348,c69060ddd3,Good,26-35,Zero Balance,3-5 yrs,3
15599081,507,Germany,Female,46,8,102785.16,1,True,True,70323.68,False,False,1,Gold,633,04c84a8e2e,Poor,46-55,100k+,6-8 yrs,2
15705113,685,Spain,Male,34,6,83264.28,1,False,False,9663.28,False,False,5,Gold,449,90d71bd0b1,Good,26-35,Under 100k,6-8 yrs,0
15631159,705,Germany,Male,41,4,72252.64,2,True,True,142514.66,False,False,2,Gold,710,1bb56127cc,Good,36-45,Under 100k,3-5 yrs,3
15792818,499,Germany,Female,29,6,148051.52,1,True,False,118623.94,False,False,4,Platinum,662,7e084d72f2,Poor,26-35,100k+,6-8 yrs,1
15633531,717,France,Female,76,9,138489.66,1,True,True,68400.14,False,False,2,Gold,860,ab912585e6,Good,65+,100k+,9-10 yrs,2
15744529,510,France,Male,63,8,0.0,2,True,True,115291.86,False,False,2,Silver,960,d8a3177b5f,Poor,56-65,Zero Balance,6-8 yrs,3
15669656,632,France,Male,32,6,111589.33,1,True,True,170382.99,False,False,4,Diamond,782,60cf8d2c50,Fair,26-35,100k+,6-8 yrs,2
15581198,668,Germany,Female,39,0,122104.79,1,True,False,112946.67,True,True,5,Diamond,749,9a4d10e693,Fair,36-45,100k+,0-2 yrs,1
15729054,744,Germany,Male,32,4,96106.83,1,True,True,79812.77,False,False,5,Diamond,520,c0a286190f,Very Good,26-35,Under 100k,3-5 yrs,2
15573452,663,Germany,Male,42,7,115930.87,1,True,False,19862.78,False,False,4,Diamond,809,c743bea47b,Fair,36-45,100k+,6-8 yrs,1
15776733,638,Germany,Female,37,7,124513.66,2,True,False,158610.89,False,False,4,Platinum,705,fb7961d139,Fair,36-45,100k+,6-8 yrs,2
15724858,688,France,Female,54,9,0.0,1,True,False,191212.63,True,True,5,Gold,746,9b0f8e1828,Good,46-55,Zero Balance,9-10 yrs,1
15713144,588,Spain,Male,46,8,0.0,1,True,False,61931.21,False,False,5,Gold,950,d2d70b3092,Fair,46-55,Zero Balance,6-8 yrs,1
15690188,631,France,Male,33,7,0.0,1,True,True,58043.02,True,True,2,Silver,715,91902ece6c,Fair,26-35,Zero Balance,6-8 yrs,2
15689425,687,Spain,Male,35,8,100988.39,2,True,False,22247.27,False,False,2,Silver,594,9dedf9f9de,Good,26-35,100k+,6-8 yrs,2
15671766,599,France,Male,44,10,118577.24,1,True,True,31448.52,False,False,2,Silver,785,b6301f33b4,Fair,36-45,100k+,9-10 yrs,2
15782806,718,Spain,Male,28,6,0.0,2,True,False,146875.86,False,False,4,Diamond,319,4d7b2cc541,Good,26-35,Zero Balance,6-8 yrs,2
15764419,730,France,Male,27,5,0.0,2,True,True,116081.93,False,False,3,Gold,480,2adc17085b,Good,26-35,Zero Balance,3-5 yrs,3
15591915,533,France,Female,39,2,0.0,1,False,True,73669.94,True,True,2,Gold,285,a8bdd91f62,Poor,36-45,Zero Balance,0-2 yrs,1
15772798,711,Spain,Female,28,5,0.0,2,True,True,93959.96,False,False,3,Diamond,979,7ce762573f,Good,26-35,Zero Balance,3-5 yrs,3
15792008,555,Spain,Female,26,9,0.0,2,False,True,158918.03,False,False,3,Silver,554,6dce41920b,Poor,26-35,Zero Balance,9-10 yrs,2
